User, Item, Rating, daytime:evening, daytime:night, daytime:afternoon, daytime:morning
202,5362,1,0,0,0,1
139,6131,1,1,0,0,0
43,3535,1,0,1,0,0
141,5975,1,0,0,0,1
43,1180,1,0,1,0,0
102,6232,1,0,1,0,0
288,1771,1,1,0,0,0
9,6691,1,0,1,0,0
307,45,1,0,0,0,1
244,5160,1,0,0,1,0
275,4853,1,0,1,0,0
212,2703,1,0,0,0,1
181,4698,1,0,0,1,0
143,788,1,1,0,0,0
26,3568,1,1,0,0,0
102,1771,1,1,0,0,0
146,3774,1,0,1,0,0
64,3763,1,1,0,0,0
1,1840,1,0,0,0,1
30,3673,1,0,1,0,0
68,375,1,0,1,0,0
22,3965,1,1,0,0,0
121,3943,1,1,0,0,0
270,1725,1,0,0,1,0
225,6668,1,0,0,1,0
143,1054,1,0,0,0,1
323,6095,1,1,0,0,0
285,1825,1,1,0,0,0
65,892,1,1,0,0,0
30,2940,1,1,0,0,0
2,1754,1,0,0,0,1
138,2748,1,0,0,1,0
83,1137,1,0,1,0,0
198,225,1,0,0,1,0
331,3893,1,0,1,0,0
128,5630,1,1,0,0,0
250,127,1,1,0,0,0
268,3955,1,0,0,0,1
268,5860,1,1,0,0,0
283,32,1,1,0,0,0
185,5722,1,0,1,0,0
27,884,1,0,1,0,0
128,3474,1,0,0,0,1
276,663,1,1,0,0,0
41,5012,1,0,0,1,0
297,2823,1,0,0,0,1
80,2258,1,1,0,0,0
174,1352,1,0,0,1,0
303,2946,1,0,0,0,1
221,3643,1,0,0,0,1
302,1269,1,0,1,0,0
62,3157,1,1,0,0,0
301,4364,1,0,0,1,0
128,1765,1,0,0,1,0
328,6787,1,0,0,0,1
18,3269,1,0,1,0,0
165,5086,1,0,0,1,0
322,7165,1,0,0,0,1
328,3806,1,0,1,0,0
301,2063,1,0,0,0,1
79,1615,1,0,1,0,0
150,85,1,0,1,0,0
309,3170,1,1,0,0,0
328,1255,1,0,0,0,1
77,5281,1,0,0,1,0
119,2481,1,0,0,0,1
62,2818,1,0,1,0,0
88,1579,1,0,0,1,0
302,2199,1,0,0,0,1
20,4316,1,1,0,0,0
45,1276,1,0,0,1,0
284,2173,1,0,0,0,1
48,4953,1,0,0,0,1
139,3583,1,0,0,1,0
138,4653,1,0,0,0,1
4,1703,1,0,0,0,1
171,668,1,1,0,0,0
270,419,1,0,1,0,0
29,600,1,0,0,0,1
181,2250,1,0,0,0,1
286,67,1,1,0,0,0
258,3818,1,0,0,1,0
202,5611,1,0,1,0,0
88,3485,1,0,1,0,0
9,6211,1,1,0,0,0
264,2784,1,0,0,0,1
62,1171,1,0,1,0,0
146,1139,1,0,1,0,0
30,314,1,0,0,1,0
115,4476,1,0,1,0,0
302,5671,1,0,0,1,0
262,6229,1,1,0,0,0
268,148,1,0,0,0,1
32,852,1,1,0,0,0
241,195,1,1,0,0,0
111,5461,1,0,0,1,0
194,2454,1,0,1,0,0
221,1092,1,0,0,1,0
247,2338,1,0,0,1,0
30,5975,1,0,1,0,0
309,614,1,1,0,0,0
26,5724,1,0,0,1,0
146,95,1,0,1,0,0
47,979,1,0,0,0,1
73,2651,1,0,0,1,0
6,380,1,0,1,0,0
193,4378,1,0,0,0,1
202,223,1,0,0,0,1
16,2835,1,0,0,1,0
61,2387,1,0,0,1,0
33,741,1,0,1,0,0
280,1133,1,0,0,0,1
221,86,1,0,0,0,1
253,942,1,0,0,1,0
198,1193,1,0,1,0,0
66,256,1,1,0,0,0
285,4464,1,0,1,0,0
96,5548,1,0,1,0,0
265,4716,1,0,0,1,0
305,4946,1,0,0,0,1
41,339,1,0,0,0,1
19,4550,1,0,0,0,1
219,1665,1,1,0,0,0
68,4934,1,0,0,0,1
210,7,1,0,0,1,0
305,2395,1,1,0,0,0
77,1520,1,0,1,0,0
328,29,1,0,0,0,1
253,212,1,1,0,0,0
295,3653,1,0,0,0,1
32,518,1,0,0,0,1
208,863,1,0,0,0,1
30,1039,1,0,0,1,0
264,607,1,0,0,0,1
328,2239,1,0,0,0,1
119,743,1,0,0,1,0
45,2593,1,0,0,1,0
62,1817,1,0,0,0,1
184,3385,1,0,0,1,0
221,291,1,1,0,0,0
78,5325,1,1,0,0,0
242,1641,1,1,0,0,0
57,1882,1,0,0,1,0
233,263,1,0,0,1,0
258,3172,1,1,0,0,0
83,5686,1,0,0,1,0
43,1826,1,0,1,0,0
128,2157,1,0,1,0,0
82,95,1,0,0,0,1
43,2894,1,0,1,0,0
194,5206,1,0,0,1,0
230,4516,1,0,0,0,1
173,984,1,0,0,1,0
176,4265,1,1,0,0,0
131,3924,1,0,0,1,0
46,5988,1,0,0,0,1
230,6034,1,0,0,0,1
315,2960,1,0,0,1,0
33,491,1,0,0,0,1
253,5031,1,1,0,0,0
265,4070,1,0,0,0,1
141,4657,1,0,0,0,1
249,605,1,0,0,0,1
280,4614,1,0,0,0,1
4,452,1,0,1,0,0
266,5827,1,0,0,1,0
257,1011,1,1,0,0,0
250,4830,1,1,0,0,0
141,6229,1,0,1,0,0
50,4046,1,0,0,0,1
50,2724,1,0,1,0,0
222,5146,1,1,0,0,0
200,4345,1,0,1,0,0
284,1585,1,0,1,0,0
143,4606,1,0,1,0,0
123,1665,1,0,0,0,1
195,3548,1,1,0,0,0
255,3613,1,0,1,0,0
68,3950,1,0,1,0,0
276,4037,1,0,1,0,0
41,5492,1,0,0,0,1
316,3000,1,0,0,1,0
261,144,1,0,0,0,1
322,5310,1,0,0,0,1
295,1498,1,0,1,0,0
33,2219,1,1,0,0,0
30,1622,1,0,0,1,0
8,896,1,0,0,0,1
62,1567,1,0,0,0,1
244,142,1,1,0,0,0
192,2755,1,1,0,0,0
2,1025,1,0,0,1,0
18,4586,1,1,0,0,0
138,2602,1,0,0,1,0
44,3783,1,1,0,0,0
284,4920,1,0,1,0,0
186,1033,1,0,0,1,0
39,5678,1,0,0,0,1
165,27,1,0,0,1,0
149,2515,1,0,0,1,0
210,2430,1,0,0,1,0
3,5163,1,0,1,0,0
323,4044,1,1,0,0,0
240,3901,1,0,0,1,0
250,5814,1,1,0,0,0
76,2007,1,1,0,0,0
172,1799,1,1,0,0,0
50,1157,1,0,1,0,0
6,4830,1,0,1,0,0
242,2375,1,0,1,0,0
87,2983,1,0,1,0,0
275,4519,1,1,0,0,0
102,4326,1,0,0,0,1
305,2645,1,0,0,1,0
26,4886,1,0,0,0,1
19,952,1,0,0,1,0
320,705,1,1,0,0,0
280,324,1,0,0,1,0
244,4238,1,0,0,1,0
257,1157,1,1,0,0,0
119,4303,1,1,0,0,0
32,6262,1,0,0,0,1
30,2210,1,0,0,0,1
164,5818,1,0,1,0,0
156,6302,1,1,0,0,0
295,3903,1,1,0,0,0
138,923,1,0,1,0,0
59,5454,1,0,1,0,0
194,4222,1,1,0,0,0
174,2336,1,0,0,0,1
212,137,1,0,0,0,1
264,1467,1,0,0,1,0
311,4613,1,1,0,0,0
32,4940,1,1,0,0,0
6,4976,1,1,0,0,0
246,1244,1,0,0,1,0
284,3499,1,0,1,0,0
184,4369,1,0,0,0,1
171,3181,1,1,0,0,0
152,5158,1,0,0,1,0
315,4216,1,0,0,1,0
193,1489,1,0,0,0,1
284,4087,1,0,0,0,1
186,1179,1,1,0,0,0
316,3146,1,0,1,0,0
62,3886,1,0,0,0,1
154,2284,1,1,0,0,0
210,2826,1,0,1,0,0
136,1131,1,1,0,0,0
229,260,1,0,1,0,0
158,5893,1,1,0,0,0
2,256,1,0,0,0,1
71,6593,1,1,0,0,0
13,1117,1,1,0,0,0
221,1008,1,1,0,0,0
42,1053,1,1,0,0,0
305,3233,1,1,0,0,0
284,6638,1,0,0,0,1
26,6702,1,0,1,0,0
244,5557,1,1,0,0,0
256,1613,1,0,0,0,1
221,3059,1,0,0,1,0
316,1180,1,0,0,0,1
68,3025,1,0,0,1,0
270,4614,1,0,1,0,0
154,390,1,0,0,1,0
164,2338,1,0,1,0,0
309,5082,1,0,0,1,0
68,1064,1,1,0,0,0
183,4596,1,0,0,1,0
8,6443,1,0,1,0,0
3,345,1,0,0,0,1
301,3240,1,1,0,0,0
40,5389,1,1,0,0,0
65,6050,1,0,0,0,1
323,2869,1,0,1,0,0
61,3368,1,1,0,0,0
62,3741,1,0,0,1,0
309,2836,1,0,0,0,1
2,841,1,0,0,0,1
323,862,1,0,0,0,1
174,5565,1,0,1,0,0
125,3525,1,0,1,0,0
150,3295,1,0,0,0,1
101,1505,1,0,1,0,0
284,1300,1,0,1,0,0
205,6494,1,1,0,0,0
169,1791,1,0,1,0,0
191,2649,1,1,0,0,0
185,2584,1,1,0,0,0
221,4645,1,0,0,1,0
161,2471,1,1,0,0,0
204,3359,1,1,0,0,0
331,459,1,1,0,0,0
13,4739,1,0,0,1,0
278,1777,1,0,0,1,0
258,2639,1,0,0,0,1
316,573,1,1,0,0,0
82,5771,1,0,0,1,0
250,4971,1,1,0,0,0
50,5418,1,0,0,1,0
26,2584,1,1,0,0,0
210,209,1,1,0,0,0
135,996,1,1,0,0,0
284,5794,1,0,0,0,1
6,59,1,0,0,0,1
284,11,1,0,1,0,0
284,988,1,1,0,0,0
26,311,1,1,0,0,0
237,6817,1,0,0,0,1
26,7041,1,1,0,0,0
221,3309,1,1,0,0,0
18,860,1,1,0,0,0
138,333,1,0,1,0,0
231,2463,1,0,0,1,0
257,142,1,0,0,0,1
26,3810,1,0,0,1,0
270,2707,1,0,1,0,0
183,4846,1,0,0,1,0
171,6127,1,1,0,0,0
200,1703,1,1,0,0,0
253,2001,1,0,0,0,1
217,6177,1,1,0,0,0
30,1427,1,0,1,0,0
128,2407,1,0,0,0,1
306,5305,1,0,1,0,0
138,2742,1,1,0,0,0
66,1419,1,1,0,0,0
221,402,1,0,0,0,1
119,3126,1,0,1,0,0
292,5754,1,1,0,0,0
98,3149,1,0,0,1,0
22,2398,1,0,1,0,0
38,54,1,0,1,0,0
9,1020,1,0,0,0,1
305,576,1,0,0,1,0
179,169,1,0,1,0,0
284,6049,1,1,0,0,0
328,5719,1,0,0,0,1
62,1816,1,0,0,0,1
79,2939,1,0,0,0,1
156,5853,1,0,0,0,1
321,291,1,0,1,0,0
125,1222,1,0,1,0,0
243,172,1,0,1,0,0
72,235,1,0,0,1,0
24,4254,1,0,1,0,0
44,5695,1,0,1,0,0
263,6017,1,1,0,0,0
244,3596,1,0,1,0,0
26,457,1,0,0,0,1
182,132,1,0,0,0,1
92,1682,1,0,0,0,1
295,3994,1,0,0,0,1
284,3407,1,0,1,0,0
212,4895,1,0,1,0,0
16,4886,1,0,0,0,1
76,165,1,0,0,0,1
330,1685,1,0,0,0,1
316,3483,1,0,0,1,0
41,6471,1,0,1,0,0
299,795,1,0,0,0,1
95,1403,1,0,0,1,0
202,86,1,0,1,0,0
51,2908,1,0,0,0,1
221,2074,1,0,0,0,1
22,4609,1,1,0,0,0
62,2173,1,0,0,1,0
265,2164,1,1,0,0,0
200,3610,1,0,0,1,0
165,3032,1,0,0,1,0
19,3038,1,0,0,1,0
184,5686,1,0,1,0,0
321,207,1,0,0,1,0
156,3892,1,0,1,0,0
315,5285,1,0,0,1,0
331,3898,1,0,1,0,0
4,459,1,0,0,0,1
244,1939,1,0,0,0,1
148,4651,1,0,0,0,1
243,5621,1,0,0,1,0
26,791,1,0,0,1,0
247,3900,1,0,0,1,0
329,771,1,0,1,0,0
138,7291,1,1,0,0,0
83,2705,1,0,0,1,0
276,1340,1,0,0,0,1
159,2904,1,0,0,1,0
207,2825,1,1,0,0,0
143,1303,1,0,1,0,0
28,4190,1,0,1,0,0
50,2139,1,0,0,0,1
2,591,1,0,1,0,0
284,1196,1,1,0,0,0
202,6201,1,0,0,0,1
284,258,1,0,0,0,1
284,7221,1,1,0,0,0
161,1153,1,1,0,0,0
21,1807,1,0,1,0,0
284,5064,1,0,0,0,1
16,298,1,0,0,0,1
215,1550,1,0,0,0,1
191,3238,1,1,0,0,0
77,399,1,0,1,0,0
131,5635,1,1,0,0,0
45,6073,1,0,1,0,0
30,1177,1,0,0,1,0
235,3384,1,0,1,0,0
38,5296,1,0,0,1,0
32,1322,1,0,0,0,1
200,1849,1,1,0,0,0
161,5029,1,0,0,0,1
176,5100,1,0,1,0,0
21,2146,1,1,0,0,0
173,5183,1,0,1,0,0
217,1378,1,0,0,1,0
178,1661,1,0,1,0,0
26,1995,1,0,0,0,1
288,6235,1,1,0,0,0
125,4114,1,0,0,1,0
280,912,1,0,1,0,0
265,1825,1,0,0,1,0
249,3212,1,0,0,1,0
305,4807,1,1,0,0,0
305,1665,1,1,0,0,0
257,538,1,0,0,0,1
45,5485,1,0,0,1,0
242,2236,1,0,0,0,1
231,4620,1,0,0,0,1
7,1854,1,0,0,1,0
263,2003,1,0,0,0,1
189,2160,1,0,0,1,0
250,3653,1,1,0,0,0
128,3476,1,0,1,0,0
303,6957,1,1,0,0,0
57,75,1,0,0,0,1
284,4080,1,0,0,1,0
158,374,1,0,1,0,0
32,5283,1,0,0,1,0
284,4476,1,0,0,0,1
284,3887,1,0,0,0,1
256,370,1,0,1,0,0
130,2833,1,1,0,0,0
6,6686,1,0,0,0,1
18,277,1,1,0,0,0
138,1174,1,0,1,0,0
325,5906,1,0,1,0,0
20,2690,1,1,0,0,0
130,4157,1,0,1,0,0
262,3086,1,0,0,1,0
257,3318,1,0,0,1,0
265,3148,1,0,0,0,1
210,5323,1,0,0,1,0
284,2035,1,0,1,0,0
212,5734,1,0,0,0,1
20,3479,1,0,0,0,1
241,2465,1,0,0,0,1
42,2032,1,0,0,0,1
159,1086,1,0,0,1,0
6,3656,1,0,0,1,0
323,4776,1,0,0,1,0
185,3423,1,0,0,0,1
234,1687,1,1,0,0,0
284,1446,1,1,0,0,0
316,5307,1,0,0,1,0
246,994,1,0,0,0,1
232,5127,1,0,0,1,0
285,4128,1,0,1,0,0
57,821,1,0,0,0,1
6,1019,1,1,0,0,0
194,972,1,1,0,0,0
243,2876,1,1,0,0,0
2,5231,1,0,0,1,0
32,2057,1,0,0,0,1
250,4387,1,1,0,0,0
240,5954,1,1,0,0,0
249,5995,1,0,0,0,1
45,3182,1,0,0,1,0
128,569,1,0,0,0,1
27,7292,1,0,0,0,1
230,2803,1,0,0,0,1
41,7060,1,0,1,0,0
128,173,1,0,0,0,1
41,5299,1,1,0,0,0
51,3101,1,1,0,0,0
285,80,1,0,0,1,0
327,708,1,0,1,0,0
41,676,1,0,0,0,1
81,2894,1,0,0,0,1
17,3941,1,0,1,0,0
186,700,1,0,0,1,0
223,4077,1,1,0,0,0
38,817,1,0,1,0,0
313,5243,1,0,0,0,1
202,3651,1,0,0,1,0
82,4849,1,1,0,0,0
268,4152,1,1,0,0,0
18,5765,1,1,0,0,0
244,2132,1,1,0,0,0
242,6105,1,1,0,0,0
192,4715,1,1,0,0,0
315,932,1,0,1,0,0
222,439,1,1,0,0,0
125,2207,1,0,0,1,0
19,4211,1,0,0,1,0
47,1882,1,0,0,0,1
242,1502,1,0,0,1,0
167,3073,1,0,0,1,0
51,2992,1,0,0,0,1
328,4005,1,0,1,0,0
306,913,1,0,1,0,0
181,3237,1,0,0,1,0
169,113,1,0,0,1,0
32,263,1,0,0,1,0
62,5315,1,0,1,0,0
194,638,1,1,0,0,0
32,1073,1,0,0,0,1
257,6202,1,0,0,1,0
149,940,1,0,0,0,1
194,3439,1,0,0,0,1
86,2998,1,0,0,0,1
167,2735,1,0,1,0,0
50,2869,1,0,0,0,1
262,2746,1,0,1,0,0
221,3788,1,0,0,1,0
204,6242,1,0,0,1,0
270,5341,1,0,1,0,0
264,6519,1,0,0,1,0
326,3854,1,0,0,0,1
159,92,1,0,0,1,0
42,3601,1,0,1,0,0
194,3043,1,0,1,0,0
87,1914,1,0,0,0,1
302,733,1,1,0,0,0
77,1663,1,0,1,0,0
275,2948,1,1,0,0,0
221,5233,1,1,0,0,0
258,2973,1,0,0,1,0
305,3238,1,0,1,0,0
41,2907,1,0,1,0,0
280,661,1,0,0,1,0
32,5533,1,0,0,1,0
244,535,1,0,0,1,0
262,230,1,0,1,0,0
306,663,1,1,0,0,0
221,6219,1,0,0,1,0
268,147,1,0,0,0,1
320,6141,1,1,0,0,0
210,543,1,0,1,0,0
280,2062,1,0,0,1,0
146,2849,1,1,0,0,0
184,6663,1,0,1,0,0
178,2396,1,1,0,0,0
189,3874,1,0,0,0,1
194,1332,1,1,0,0,0
305,2504,1,0,0,1,0
221,3642,1,0,0,0,1
285,1570,1,0,0,1,0
331,793,1,1,0,0,0
51,3976,1,1,0,0,0
149,4957,1,0,0,1,0
32,6517,1,0,0,0,1
40,109,1,0,0,1,0
176,291,1,1,0,0,0
117,2101,1,0,0,0,1
237,7010,1,0,1,0,0
20,5387,1,0,1,0,0
284,6383,1,0,0,0,1
275,1235,1,1,0,0,0
83,3773,1,0,0,0,1
263,859,1,0,0,0,1
143,6267,1,0,1,0,0
96,2124,1,0,1,0,0
20,4651,1,0,0,1,0
333,2724,1,0,0,0,1
243,1162,1,0,0,0,1
148,2494,1,1,0,0,0
125,5578,1,0,1,0,0
42,1194,1,0,0,1,0
26,3561,1,0,0,1,0
47,190,1,0,0,0,1
149,6279,1,0,0,0,1
321,6789,1,0,1,0,0
305,5146,1,1,0,0,0
77,6516,1,0,1,0,0
4,1061,1,0,0,1,0
278,4919,1,0,0,1,0
174,6154,1,0,0,1,0
111,775,1,0,0,1,0
169,2630,1,1,0,0,0
128,5779,1,0,0,0,1
272,148,1,0,1,0,0
92,277,1,0,1,0,0
268,730,1,0,0,1,0
253,5372,1,0,1,0,0
101,6191,1,0,0,0,1
321,2432,1,0,0,0,1
270,2706,1,0,0,1,0
299,1294,1,1,0,0,0
6,5563,1,0,0,1,0
128,2408,1,0,0,0,1
141,5386,1,0,0,0,1
6,771,1,1,0,0,0
57,3844,1,0,0,1,0
178,4949,1,0,0,1,0
87,439,1,0,1,0,0
82,2400,1,0,0,1,0
221,6553,1,0,0,0,1
2,3719,1,1,0,0,0
219,4164,1,1,0,0,0
159,5546,1,0,1,0,0
282,3846,1,1,0,0,0
26,4295,1,1,0,0,0
173,3131,1,1,0,0,0
302,6652,1,0,0,0,1
64,6064,1,1,0,0,0
315,1306,1,0,0,1,0
41,3975,1,0,0,0,1
110,14,1,0,0,0,1
328,6,1,0,0,1,0
28,1891,1,0,1,0,0
62,6049,1,1,0,0,0
6,1748,1,0,0,1,0
18,4781,1,1,0,0,0
192,5785,1,1,0,0,0
231,2859,1,0,0,0,1
222,6075,1,0,0,0,1
210,2827,1,0,0,1,0
36,4666,1,1,0,0,0
1,366,1,0,0,0,1
82,2150,1,1,0,0,0
306,2164,1,0,1,0,0
284,10,1,1,0,0,0
119,4194,1,1,0,0,0
159,127,1,0,0,1,0
200,3360,1,0,1,0,0
208,4253,1,1,0,0,0
309,2191,1,1,0,0,0
89,3521,1,0,1,0,0
253,5768,1,1,0,0,0
305,2984,1,0,0,1,0
19,2783,1,1,0,0,0
72,6024,1,0,1,0,0
143,1718,1,1,0,0,0
176,207,1,1,0,0,0
148,3478,1,0,0,1,0
125,5828,1,1,0,0,0
305,4162,1,0,0,0,1
297,1982,1,0,1,0,0
101,2232,1,1,0,0,0
171,2592,1,1,0,0,0
219,2988,1,0,0,0,1
258,5864,1,1,0,0,0
186,846,1,0,1,0,0
155,3390,1,1,0,0,0
3,5416,1,0,0,0,1
270,1139,1,0,1,0,0
210,3415,1,0,0,0,1
8,751,1,0,0,0,1
81,1187,1,0,0,0,1
207,5467,1,0,0,0,1
322,3881,1,1,0,0,0
284,6048,1,0,0,0,1
169,1790,1,1,0,0,0
328,6780,1,0,0,0,1
257,1014,1,0,0,1,0
30,4318,1,0,0,0,1
62,6778,1,0,0,1,0
241,5941,1,0,1,0,0
284,1445,1,0,0,0,1
302,2192,1,0,0,1,0
268,3228,1,0,0,1,0
141,1427,1,0,0,0,1
204,4670,1,0,0,0,1
37,4797,1,1,0,0,0
128,2888,1,0,1,0,0
236,3407,1,0,0,1,0
333,1155,1,0,0,1,0
270,2062,1,0,1,0,0
6,3511,1,0,1,0,0
244,3595,1,1,0,0,0
284,593,1,0,1,0,0
41,1533,1,0,0,0,1
26,2583,1,1,0,0,0
192,5783,1,1,0,0,0
69,321,1,0,1,0,0
235,6527,1,0,0,0,1
210,4733,1,1,0,0,0
316,4073,1,0,1,0,0
270,4363,1,0,1,0,0
123,5140,1,0,0,1,0
257,5954,1,0,1,0,0
257,539,1,1,0,0,0
41,5881,1,0,0,1,0
253,219,1,0,1,0,0
221,3058,1,1,0,0,0
32,4609,1,0,0,0,1
167,641,1,0,0,1,0
185,953,1,0,0,1,0
201,256,1,1,0,0,0
184,1477,1,0,0,0,1
284,5793,1,0,0,1,0
280,1139,1,0,0,0,1
52,1446,1,1,0,0,0
282,272,1,1,0,0,0
131,671,1,0,0,0,1
257,1496,1,1,0,0,0
44,1004,1,0,0,1,0
121,178,1,1,0,0,0
204,2623,1,0,0,0,1
48,6865,1,0,0,1,0
33,1575,1,0,1,0,0
284,3012,1,1,0,0,0
284,3492,1,0,1,0,0
88,277,1,1,0,0,0
321,4734,1,0,0,0,1
6,3261,1,0,0,1,0
18,4050,1,0,1,0,0
44,622,1,1,0,0,0
40,2602,1,0,0,0,1
154,785,1,0,0,0,1
280,5007,1,0,0,0,1
208,4399,1,0,0,0,1
149,607,1,1,0,0,0
294,4476,1,0,0,0,1
130,3817,1,0,1,0,0
118,4284,1,0,0,0,1
79,3527,1,0,1,0,0
124,4091,1,0,0,0,1
262,4655,1,0,0,0,1
29,1465,1,0,0,0,1
210,5072,1,1,0,0,0
186,1768,1,1,0,0,0
17,384,1,0,1,0,0
26,458,1,0,1,0,0
263,2731,1,0,1,0,0
306,5054,1,0,0,1,0
194,3773,1,0,0,0,1
301,1082,1,0,0,0,1
326,1550,1,0,0,0,1
262,1031,1,0,0,1,0
280,5091,1,0,0,1,0
60,485,1,0,1,0,0
18,4446,1,1,0,0,0
319,2810,1,0,0,0,1
284,3408,1,0,1,0,0
92,4379,1,1,0,0,0
87,3627,1,0,1,0,0
305,1914,1,0,0,1,0
42,3498,1,0,0,1,0
305,3823,1,0,0,1,0
18,6013,1,0,1,0,0
228,5604,1,0,1,0,0
270,2708,1,1,0,0,0
263,858,1,0,0,1,0
186,597,1,0,0,1,0
65,899,1,0,0,0,1
178,666,1,1,0,0,0
212,1135,1,0,1,0,0
16,2104,1,0,0,1,0
148,4316,1,0,1,0,0
221,7140,1,0,0,0,1
113,4828,1,0,1,0,0
197,1927,1,1,0,0,0
305,575,1,0,0,0,1
305,4556,1,1,0,0,0
38,55,1,0,1,0,0
120,2833,1,1,0,0,0
258,2244,1,0,0,0,1
186,2211,1,0,1,0,0
61,1064,1,0,1,0,0
217,1960,1,0,0,1,0
42,2031,1,1,0,0,0
212,5733,1,0,0,0,1
38,173,1,1,0,0,0
250,850,1,0,1,0,0
326,956,1,0,0,0,1
130,3171,1,0,0,0,1
258,624,1,1,0,0,0
284,113,1,0,0,0,1
19,1716,1,0,0,1,0
233,2755,1,0,1,0,0
240,357,1,0,0,1,0
6,4244,1,0,1,0,0
22,4214,1,1,0,0,0
233,4660,1,0,0,0,1
326,5031,1,0,0,1,0
172,2631,1,0,0,1,0
102,952,1,0,0,0,1
25,3772,1,1,0,0,0
305,2505,1,0,0,0,1
62,5793,1,0,0,0,1
152,1532,1,0,0,0,1
9,133,1,0,1,0,0
256,3521,1,0,1,0,0
41,6470,1,1,0,0,0
141,443,1,0,1,0,0
280,2457,1,0,1,0,0
22,2980,1,1,0,0,0
280,3186,1,0,0,0,1
194,6329,1,1,0,0,0
285,3144,1,0,1,0,0
45,4751,1,0,1,0,0
270,6910,1,0,0,0,1
92,1203,1,1,0,0,0
76,5373,1,1,0,0,0
315,5140,1,0,0,1,0
156,3807,1,0,1,0,0
284,1195,1,1,0,0,0
325,1057,1,0,0,1,0
278,2221,1,0,1,0,0
333,5617,1,0,1,0,0
66,2486,1,1,0,0,0
210,5468,1,0,1,0,0
235,389,1,0,0,0,1
212,3182,1,0,0,0,1
326,810,1,0,0,1,0
323,4775,1,0,1,0,0
323,6205,1,0,0,0,1
178,2644,1,0,0,0,1
16,3172,1,0,0,0,1
158,1401,1,1,0,0,0
257,1600,1,0,0,0,1
2,4641,1,1,0,0,0
112,528,1,0,0,0,1
169,112,1,0,0,1,0
330,6141,1,0,0,0,1
178,3233,1,1,0,0,0
313,5245,1,1,0,0,0
62,3408,1,1,0,0,0
194,971,1,0,0,0,1
97,2428,1,0,1,0,0
165,912,1,0,0,0,1
306,2894,1,0,0,1,0
311,2901,1,0,0,0,1
66,1898,1,1,0,0,0
260,5202,1,0,0,0,1
200,5469,1,1,0,0,0
263,5033,1,0,0,1,0
244,4969,1,0,0,1,0
76,5769,1,0,1,0,0
240,6688,1,1,0,0,0
264,3628,1,0,1,0,0
305,2255,1,1,0,0,0
39,3374,1,0,0,1,0
156,250,1,0,0,0,1
187,348,1,1,0,0,0
27,1424,1,0,0,0,1
9,529,1,0,1,0,0
30,6957,1,0,1,0,0
315,4947,1,0,1,0,0
258,4545,1,0,0,0,1
165,1710,1,0,0,0,1
32,5284,1,0,0,0,1
284,4477,1,0,0,0,1
258,1515,1,0,0,1,0
270,2458,1,1,0,0,0
254,5531,1,0,0,0,1
141,1761,1,1,0,0,0
40,3670,1,0,0,0,1
171,3570,1,0,0,1,0
284,3888,1,0,0,1,0
284,509,1,0,0,1,0
20,4798,1,0,0,1,0
253,6017,1,1,0,0,0
101,6440,1,0,1,0,0
186,1039,1,0,1,0,0
224,3138,1,0,0,0,1
77,502,1,1,0,0,0
4,312,1,1,0,0,0
263,2001,1,0,1,0,0
302,1463,1,0,0,1,0
186,5100,1,0,0,0,1
257,2335,1,0,0,0,1
138,2408,1,0,1,0,0
306,4070,1,0,0,1,0
331,4342,1,1,0,0,0
82,616,1,1,0,0,0
328,1507,1,1,0,0,0
47,6004,1,1,0,0,0
45,3829,1,0,0,0,1
295,137,1,1,0,0,0
81,1186,1,0,0,0,1
92,4963,1,0,0,0,1
263,6350,1,0,0,1,0
309,2108,1,0,0,1,0
26,1515,1,0,0,0,1
220,1963,1,0,0,1,0
261,4299,1,1,0,0,0
171,4554,1,1,0,0,0
274,4216,1,0,0,0,1
128,174,1,0,1,0,0
171,2507,1,0,0,0,1
242,3803,1,0,0,0,1
59,2171,1,0,0,0,1
204,3941,1,0,0,0,1
82,1955,1,1,0,0,0
82,4452,1,1,0,0,0
186,5246,1,0,1,0,0
299,2862,1,1,0,0,0
240,607,1,0,0,0,1
25,4360,1,0,0,1,0
131,2355,1,1,0,0,0
257,6683,1,0,1,0,0
171,524,1,1,0,0,0
43,5589,1,0,1,0,0
18,1557,1,0,1,0,0
98,2164,1,0,1,0,0
280,660,1,0,0,0,1
194,1477,1,1,0,0,0
223,1777,1,0,1,0,0
183,5770,1,0,1,0,0
280,3770,1,0,1,0,0
257,3069,1,0,1,0,0
129,4780,1,0,0,0,1
60,2529,1,0,1,0,0
284,259,1,0,1,0,0
284,2763,1,1,0,0,0
333,5367,1,0,0,1,0
128,5632,1,0,1,0,0
106,4243,1,0,0,1,0
210,3750,1,0,0,1,0
222,2509,1,0,1,0,0
32,3625,1,0,0,0,1
119,4589,1,0,0,0,1
57,2526,1,0,1,0,0
283,419,1,0,1,0,0
149,1925,1,1,0,0,0
233,6570,1,0,1,0,0
198,227,1,0,0,1,0
2,1165,1,0,0,0,1
218,3325,1,1,0,0,0
43,657,1,1,0,0,0
222,63,1,0,1,0,0
230,955,1,1,0,0,0
5,2937,1,1,0,0,0
221,3641,1,0,0,0,1
64,3174,1,0,0,1,0
309,758,1,0,1,0,0
41,5548,1,0,0,1,0
220,4711,1,0,0,0,1
172,6112,1,0,0,0,1
125,2938,1,1,0,0,0
